id,osm_id,source,target,length,foot,car_forward,car_backward,bike_forward,bike_backward,train,wkt
459656764-8,459656764,8948919383,8942160543,83.25491737962747,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6565731 40.3496381, -74.6567569 40.3498879, -74.6568416 40.3499759, -74.6570837 40.3502761)"
459656765-0,459656765,1544671509,1544446686,2.961388303193341,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6555996 40.3483929, -74.6556296 40.3483793)"
459656766-0,459656766,4554537361,4554537362,16.719505765317972,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6558194 40.3486599, -74.6557796 40.3485128)"
459656766-1,459656766,4554537362,9959273721,13.384012379584822,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6557796 40.3485128, -74.6557323 40.3483981)"
459656766-2,459656766,9959273721,9959273720,11.402877647967916,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6557323 40.3483981, -74.6556945 40.3482998)"
459656767-0,459656767,4554537362,4554537359,5.649871692743819,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6557796 40.3485128, -74.6557164 40.3485288)"
459656768-0,459656768,2115088291,9959273718,10.260492376220103,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6560378 40.3482330, -74.6560766 40.3483203)"
459656768-1,459656768,9959273718,3833696179,22.688181333744012,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6560766 40.3483203, -74.6561513 40.3485160)"
459656768-2,459656768,3833696179,3833696178,42.463175858936886,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6561513 40.3485160, -74.6563885 40.3488519)"
459656768-3,459656768,3833696178,4554537363,11.911073127038405,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6563885 40.3488519, -74.6564570 40.3489453)"
459656769-0,459656769,4554537363,4554537364,16.248469853280675,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6564570 40.3489453, -74.6565393 40.3490771)"
459656771-0,459656771,4554537364,4554537366,15.21275903172793,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6565393 40.3490771, -74.6563795 40.3491391)"
459656771-1,459656771,4554537366,4554537365,13.410107276207595,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6563795 40.3491391, -74.6562386 40.3491937)"
459656772-0,459656772,4554537366,4554537367,17.93868486483594,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6563795 40.3491391, -74.6563912 40.3493000)"
459656772-1,459656772,4554537367,10034452962,6.275091171219628,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6563912 40.3493000, -74.6564238 40.3493506)"
459656773-0,459656773,4554537364,4554537368,21.993448845213003,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6565393 40.3490771, -74.6564745 40.3492684)"
459656773-1,459656773,4554537368,10034452964,6.615884365088779,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6564745 40.3492684, -74.6565062 40.3493227)"
459656773-2,459656773,10034452964,10034452961,9.819559825682646,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6565062 40.3493227, -74.6566172 40.3493477)"
459656774-0,459656774,4554537360,4554537367,5.105370250220142,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6563375 40.3493207, -74.6563912 40.3493000)"
459656775-0,459656775,4554537367,4554537368,7.89404159551402,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6563912 40.3493000, -74.6564745 40.3492684)"
459656775-1,459656775,4554537368,3833718051,14.003101277161354,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6564745 40.3492684, -74.6566223 40.3492124)"
459656775-2,459656775,3833718051,4554537369,30.74576486720899,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6566223 40.3492124, -74.6569504 40.3490951)"
459656776-0,459656776,3833696163,3833696177,22.720070866732875,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6574007 40.3489418, -74.6574187 40.3489257, -74.6574346 40.3488911, -74.6574584 40.3488735, -74.6575102 40.3488585, -74.6575442 40.3488585, -74.6575867 40.3488666, -74.6576121 40.3488688)"
459656776-1,459656776,3833696177,1546023995,28.553503054943967,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6576121 40.3488688, -74.6577520 40.3488226, -74.6579234 40.3487714)"
459656778-0,459656778,4554537369,4554537370,12.28737258367703,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6569504 40.3490951, -74.6570830 40.3490507)"
459656779-0,459656779,4554537370,3833696163,29.553675908967747,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6570830 40.3490507, -74.6574007 40.3489418)"
459658808-0,459658808,3833688997,3833688994,3.8331786138777755,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6620717 40.3484660, -74.6621138 40.3484535)"
459658809-0,459658809,3833688994,3833688993,42.612906981251385,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6621138 40.3484535, -74.6623858 40.3483729, -74.6623120 40.3482227)"
459658809-1,459658809,3833688993,3833688994,30.70575429808833,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6623120 40.3482227, -74.6621138 40.3484535)"
459658810-0,459658810,4533149944,4533149943,18.572646399119783,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6620388 40.3484019, -74.6619888 40.3483044, -74.6620633 40.3482791)"
459658810-1,459658810,4533149943,3833688999,21.59982539605305,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6620633 40.3482791, -74.6622959 40.3482002)"
459658811-0,459658811,4272433392,3833688996,20.009659764524645,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6624216 40.3481587, -74.6626116 40.3480522)"
459658813-0,459658813,4554553780,4272435872,15.093037405495002,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6610529 40.3460685, -74.6608993 40.3461369)"
459658814-0,459658814,3046629265,10034266418,68.91896613160557,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6604051 40.3455233, -74.6603539 40.3454005, -74.6603304 40.3453374, -74.6601884 40.3450350, -74.6601747 40.3449961, -74.6601723 40.3449777, -74.6601863 40.3449516, -74.6602012 40.3449396)"
459658815-0,459658815,4554553782,4554553783,15.988488238192936,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6593662 40.3445957, -74.6591991 40.3445293)"
459658816-0,459658816,4554553783,4554553784,6.456391112182462,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6591991 40.3445293, -74.6591321 40.3445018)"
459658817-0,459658817,4554553784,10034452947,34.32597044127744,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6591321 40.3445018, -74.6587727 40.3443602)"
488532423-0,488532423,5527170109,2707654172,33.4513940113831,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(-74.6611467 40.3433407, -74.6610346 40.3432135, -74.6610206 40.3431976, -74.6609965 40.3431138, -74.6609791 40.3430736)"
490614603-0,490614603,8942181900,4828006408,17.9878110468363,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6619131 40.3501433, -74.6621134 40.3500903)"
544589516-0,544589516,5264157756,5264157755,6.7625036290848985,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6588517 40.3476766, -74.6588256 40.3476192)"
544589517-0,544589517,5264157755,2115087317,9.03846596451116,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6588256 40.3476192, -74.6587899 40.3475427)"
544589517-1,544589517,2115087317,2115087328,22.08330870028768,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6587899 40.3475427, -74.6587072 40.3473546)"
544589517-2,544589517,2115087328,2115087320,37.82387802039148,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6587072 40.3473546, -74.6585725 40.3470307)"
544589517-3,544589517,2115087320,2115087321,65.23413435024196,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6585725 40.3470307, -74.6583675 40.3464659)"
544589517-4,544589517,2115087321,3018894396,50.40312003726354,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6583675 40.3464659, -74.6583535 40.3464203, -74.6582891 40.3462865, -74.6582462 40.3462139, -74.6581778 40.3461278, -74.6581171 40.3460587)"
544589517-5,544589517,3018894396,2115087318,8.086203485864658,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6581171 40.3460587, -74.6580553 40.3460034)"
544589517-6,544589517,2115087318,2115087329,22.18871204473976,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6580553 40.3460034, -74.6579981 40.3459062, -74.6579458 40.3458224)"
547486380-0,547486380,8942602045,8942602039,76.87472051600258,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6618073 40.3502280, -74.6614630 40.3503216, -74.6613991 40.3503178, -74.6609472 40.3504330)"
547486380-1,547486380,8942602039,5290136950,4.565917752212111,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6609472 40.3504330, -74.6608955 40.3504444)"
547486380-2,547486380,5290136950,8942467668,4.407810723445845,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6608955 40.3504444, -74.6608462 40.3504569)"
562293576-0,562293576,5420778241,5420778241,101.87510280471872,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6599466 40.3463245, -74.6600215 40.3465130, -74.6596937 40.3465918, -74.6596199 40.3464058, -74.6599466 40.3463245)"
576206602-0,576206602,104052270,11124620689,10.324413271909556,Allowed,Secondary,Secondary,Allowed,Allowed,Forbidden,"LINESTRING(-74.6619301 40.3443189, -74.6618860 40.3442869, -74.6618540 40.3442475)"
576206602-1,576206602,11124620689,5527170109,117.45570699228588,Allowed,Secondary,Secondary,Allowed,Allowed,Forbidden,"LINESTRING(-74.6618540 40.3442475, -74.6615969 40.3439307, -74.6612206 40.3434292, -74.6611467 40.3433407)"
576206603-0,576206603,2707654162,11427939628,18.40385093573384,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(-74.6607939 40.3431573, -74.6608765 40.3432068, -74.6609626 40.3432612)"
576206603-1,576206603,11427939628,5527170109,18.082705560823822,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(-74.6609626 40.3432612, -74.6610139 40.3432937, -74.6611467 40.3433407)"
581731351-0,581731351,608690323,8942160530,73.13362462201052,Allowed,Secondary,Secondary,Allowed,Allowed,Forbidden,"LINESTRING(-74.6606417 40.3494274, -74.6602218 40.3495434, -74.6598743 40.3496383, -74.6598306 40.3496499)"
581731351-1,581731351,8942160530,9735506396,7.1391234108883275,Allowed,Secondary,Secondary,Allowed,Allowed,Forbidden,"LINESTRING(-74.6598306 40.3496499, -74.6597517 40.3496722)"
581731352-0,581731352,104017838,8942181827,7.485592529268158,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6550376 40.3478185, -74.6549639 40.3478386, -74.6549545 40.3478411)"
581731352-1,581731352,8942181827,11959212286,29.288911540386373,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6549545 40.3478411, -74.6546292 40.3479292)"
581731352-2,581731352,11959212286,5710183091,64.77845283919932,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6546292 40.3479292, -74.6539098 40.3481242)"
581731352-3,581731352,5710183091,3833715908,58.7715412220726,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6539098 40.3481242, -74.6536173 40.3482035, -74.6532571 40.3483011)"
581731352-4,581731352,3833715908,104114300,1512.0329134121357,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6532571 40.3483011, -74.6529770 40.3483770, -74.6523200 40.3485554, -74.6521806 40.3485932, -74.6515970 40.3487504, -74.6511265 40.3488775, -74.6510760 40.3488909, -74.6510362 40.3489015, -74.6505964 40.3490185, -74.6498833 40.3492109, -74.6492826 40.3493734, -74.6489784 40.3494552, -74.6485305 40.3495770, -74.6477460 40.3497890, -74.6476489 40.3498163, -74.6475618 40.3498383, -74.6474725 40.3498604, -74.6467561 40.3500437, -74.6461330 40.3502134, -74.6459800 40.3502550, -74.6458459 40.3502921, -74.6451735 40.3504782, -74.6446135 40.3506332, -74.6445542 40.3506496, -74.6433200 40.3509912, -74.6432520 40.3510100, -74.6431804 40.3510307, -74.6399563 40.3519613, -74.6398810 40.3519830, -74.6398112 40.3520150, -74.6388127 40.3524720, -74.6387230 40.3525130, -74.6377180 40.3530260, -74.6369423 40.3534501, -74.6368730 40.3534880)"
581731356-0,581731356,5710145295,10031580459,106.76056468698414,Allowed,Secondary,Secondary,Allowed,Allowed,Forbidden,"LINESTRING(-74.6531900 40.3454052, -74.6538354 40.3462285)"
581731356-1,581731356,10031580459,1778379259,5.393948512358052,Allowed,Secondary,Secondary,Allowed,Allowed,Forbidden,"LINESTRING(-74.6538354 40.3462285, -74.6538680 40.3462701)"
591759598-0,591759598,104082460,8942160540,113.27389675762728,Allowed,Secondary,Secondary,Allowed,Allowed,Forbidden,"LINESTRING(-74.6584985 40.3500143, -74.6575894 40.3502586, -74.6572408 40.3503559)"
591759598-1,591759598,8942160540,104112258,11.380077040626228,Allowed,Secondary,Secondary,Allowed,Allowed,Forbidden,"LINESTRING(-74.6572408 40.3503559, -74.6571153 40.3503920)"
591759602-0,591759602,104109694,8942160533,8.52279128112783,Allowed,Secondary,Secondary,Allowed,Allowed,Forbidden,"LINESTRING(-74.6586390 40.3499755, -74.6585447 40.3500019)"
591759602-1,591759602,8942160533,104082460,4.155409671636822,Allowed,Secondary,Secondary,Allowed,Allowed,Forbidden,"LINESTRING(-74.6585447 40.3500019, -74.6584985 40.3500143)"
600520603-0,600520603,3833720830,3833720828,10.203607506309181,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6572541 40.3461191, -74.6571547 40.3460675)"
600520603-1,600520603,3833720828,3833720826,17.494705564744883,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6571547 40.3460675, -74.6569852 40.3459780)"
600520605-0,600520605,3833720823,3833720830,13.371782319712203,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6574034 40.3461034, -74.6573696 40.3460936, -74.6573518 40.3460928, -74.6572541 40.3461191)"
600520605-1,600520605,3833720830,3833720825,16.530589206399494,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6572541 40.3461191, -74.6570688 40.3461650)"
600520605-2,600520605,3833720825,10031648472,8.692580224581805,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6570688 40.3461650, -74.6570357 40.3460911)"
600520605-3,600520605,10031648472,3833720826,13.299212729559077,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6570357 40.3460911, -74.6569852 40.3459780)"
600520605-4,600520605,3833720826,3833720827,14.218028082426258,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6569852 40.3459780, -74.6571436 40.3459363)"
629643876-0,629643876,5945447833,3833720836,11.564489076389686,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6550377 40.3459840, -74.6550162 40.3459545, -74.6550479 40.3459402, -74.6550214 40.3459033)"
631626545-0,631626545,3833714271,3833714267,22.599409099103543,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6547222 40.3446860, -74.6549475 40.3445777)"
631626545-1,631626545,3833714267,3833714272,12.649326266426527,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6549475 40.3445777, -74.6550764 40.3445206)"
631626546-0,631626546,3833714267,3833714270,17.372980604166425,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6549475 40.3445777, -74.6547614 40.3445126)"
631626546-1,631626546,3833714270,3833714268,21.091206301639158,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6547614 40.3445126, -74.6545334 40.3444371)"
632695213-0,632695213,6110193297,11124620563,6.188294804899716,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6623074 40.3448821, -74.6623790 40.3448715)"
632695213-1,632695213,11124620563,6110193290,34.492520691054125,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6623790 40.3448715, -74.6623911 40.3448697, -74.6624364 40.3448559, -74.6625897 40.3447779, -74.6626595 40.3447472, -74.6627393 40.3447390)"
632695213-2,632695213,6110193290,6117567728,30.686236854968115,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6627393 40.3447390, -74.6628797 40.3447503, -74.6629462 40.3447683, -74.6630862 40.3448092)"
632695213-3,632695213,6117567728,11124620520,266.90358919308636,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6630862 40.3448092, -74.6633374 40.3449111, -74.6634686 40.3449684, -74.6636453 40.3450444, -74.6639087 40.3451577, -74.6640628 40.3452240, -74.6643640 40.3453557, -74.6643988 40.3454209, -74.6645973 40.3455092, -74.6649267 40.3450750, -74.6654334 40.3452077, -74.6655774 40.3452683)"
632695213-4,632695213,11124620520,5973660721,8.466174359479274,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6655774 40.3452683, -74.6656648 40.3453050)"
652567094-0,652567094,104052252,11124620690,6.51873959286448,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6625325 40.3453663, -74.6625991 40.3453371)"
652567094-1,652567094,11124620690,6117567728,72.56028890066065,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6625991 40.3453371, -74.6626470 40.3453143, -74.6627101 40.3452704, -74.6628258 40.3451459, -74.6628687 40.3450927, -74.6629855 40.3449531, -74.6630862 40.3448092)"
652567094-2,652567094,6117567728,11959213476,3.808074929138999,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6630862 40.3448092, -74.6631087 40.3447796)"
652567094-3,652567094,11959213476,11959213489,60.03517338583993,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6631087 40.3447796, -74.6632345 40.3446139, -74.6632509 40.3445924, -74.6633802 40.3444184, -74.6634215 40.3443629, -74.6634601 40.3443115)"
653816874-0,653816874,6110193298,8776284593,150.37672836754547,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6622958 40.3448158, -74.6618402 40.3449396, -74.6609036 40.3452132, -74.6606381 40.3452936)"
653816874-1,653816874,8776284593,104016447,5.738475547697,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6606381 40.3452936, -74.6605779 40.3453171)"
734208276-0,734208276,1539768573,6875736964,20.045606239594683,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6527820 40.3437543, -74.6527919 40.3437078, -74.6528648 40.3435870)"
736457921-0,736457921,6895118836,8776287620,5.907300783215016,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(-74.6613907 40.3445652, -74.6613421 40.3445272)"
736457921-1,736457921,8776287620,6895118838,28.77319180338481,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(-74.6613421 40.3445272, -74.6612536 40.3444581, -74.6611247 40.3443294)"
