SegmentID,M,D,HH,Yr,Boro,Vol,WktGeom,street,fromSt,toSt,Direction
71036,11,1,22,2023,Manhattan,667,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,WB
72887,10,21,23,2023,Manhattan,666,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
106224,5,28,20,2023,Manhattan,666,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,WB
140031,10,17,10,2023,Manhattan,665,POINT (994514.1690128858 216427.20589959164),ED KOCH QUEENSBORO BRIDGE,Ed Koch Queensboro Bridge Exit,Dead end,WB
72887,10,25,23,2023,Manhattan,665,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
72887,10,22,2,2023,Manhattan,665,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
36517,11,4,16,2023,Manhattan,664,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,NB
106224,5,27,14,2023,Manhattan,664,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,EB
146631,11,4,23,2023,Manhattan,664,POINT (1002754.5374999298 235875.81836194085),MADISON AVENUE BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
72887,10,20,11,2023,Manhattan,663,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
34257,10,26,18,2023,Manhattan,662,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
72887,10,27,11,2023,Manhattan,662,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
72887,10,27,9,2023,Manhattan,661,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
136811,10,17,20,2023,Manhattan,661,POINT (995814.4517053183 215896.87205204542),F D R DRIVE,Astoria Line,Dead end,SB
72887,10,20,9,2023,Manhattan,660,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
36517,11,2,15,2023,Manhattan,659,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,SB
106224,5,25,11,2023,Manhattan,658,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,WB
71036,11,2,23,2023,Manhattan,658,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,WB
33068,6,8,6,2023,Manhattan,658,POINT (988461.3035667035 201445.2673191571),CLINTON STREET,Stanton Street,Rivington Street,NB
106224,5,25,19,2023,Manhattan,657,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,EB
72887,10,25,10,2023,Manhattan,657,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
34257,10,23,16,2023,Manhattan,657,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
72887,10,24,21,2023,Manhattan,656,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
72887,10,28,23,2023,Manhattan,656,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
106224,5,27,20,2023,Manhattan,656,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,WB
35738,4,23,4,2023,Manhattan,655,POINT (990295.6651846746 210936.71139934732),3 AVENUE,East 33 Street,East 34 Street,NB
72887,10,25,21,2023,Manhattan,655,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
106224,5,24,8,2023,Manhattan,655,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,WB
72887,10,29,23,2023,Manhattan,654,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
72887,10,22,11,2023,Manhattan,654,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
36517,11,1,22,2023,Manhattan,653,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,NB
36517,11,4,18,2023,Manhattan,653,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,NB
34257,10,19,15,2023,Manhattan,653,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
106224,5,27,12,2023,Manhattan,653,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,EB
72887,10,22,23,2023,Manhattan,652,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
72887,10,21,3,2023,Manhattan,650,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
72887,10,25,11,2023,Manhattan,650,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
68530,12,7,8,2023,Manhattan,649,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
136811,10,18,20,2023,Manhattan,649,POINT (995814.4517053183 215896.87205204542),F D R DRIVE,Astoria Line,Dead end,SB
71036,11,5,21,2023,Manhattan,648,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,WB
72887,10,26,22,2023,Manhattan,648,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
34257,10,25,18,2023,Manhattan,648,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
136811,10,17,13,2023,Manhattan,648,POINT (995814.4517053183 215896.87205204542),F D R DRIVE,Astoria Line,Dead end,SB
136811,10,18,22,2023,Manhattan,647,POINT (995814.4517053183 215896.87205204542),F D R DRIVE,Astoria Line,Dead end,SB
72887,10,28,11,2023,Manhattan,647,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
106224,5,24,10,2023,Manhattan,645,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,EB
72887,10,24,11,2023,Manhattan,645,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
36517,11,1,17,2023,Manhattan,645,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,SB
136811,10,19,18,2023,Manhattan,643,POINT (995814.4517053183 215896.87205204542),F D R DRIVE,Astoria Line,Dead end,SB
72887,10,31,11,2023,Manhattan,643,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
33068,6,5,6,2023,Manhattan,643,POINT (988461.3035667035 201445.2673191571),CLINTON STREET,Stanton Street,Rivington Street,NB
136811,10,17,22,2023,Manhattan,643,POINT (995814.4517053183 215896.87205204542),F D R DRIVE,Astoria Line,Dead end,SB
34257,10,27,18,2023,Manhattan,639,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
72887,10,31,23,2023,Manhattan,639,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
33068,6,6,6,2023,Manhattan,637,POINT (988461.3035667035 201445.2673191571),CLINTON STREET,Stanton Street,Rivington Street,NB
34257,10,30,16,2023,Manhattan,637,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
36517,11,4,21,2023,Manhattan,637,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,SB
71036,11,5,22,2023,Manhattan,636,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,WB
106224,5,26,8,2023,Manhattan,636,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,WB
34257,10,24,15,2023,Manhattan,634,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
34257,10,18,17,2023,Manhattan,633,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
33662,10,3,9,2023,Manhattan,633,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,EB
36517,11,1,16,2023,Manhattan,633,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,SB
33662,10,3,10,2023,Manhattan,632,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,EB
106224,5,24,13,2023,Manhattan,632,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,EB
71036,11,6,22,2023,Manhattan,631,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
72887,10,20,10,2023,Manhattan,631,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
34257,10,30,17,2023,Manhattan,630,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
35738,4,24,0,2023,Manhattan,629,POINT (990295.6651846746 210936.71139934732),3 AVENUE,East 33 Street,East 34 Street,NB
33068,6,7,6,2023,Manhattan,628,POINT (988461.3035667035 201445.2673191571),CLINTON STREET,Stanton Street,Rivington Street,NB
34257,10,20,18,2023,Manhattan,628,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
36517,11,4,19,2023,Manhattan,628,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,NB
106224,5,25,10,2023,Manhattan,627,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,WB
34257,10,25,15,2023,Manhattan,627,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
34257,10,23,17,2023,Manhattan,627,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
106224,5,24,9,2023,Manhattan,626,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,WB
33167,4,23,17,2023,Manhattan,626,POINT (988898.2875306904 208465.77467014527),EAST 23 STREET,Lexington Avenue,3 Avenue,EB
36517,11,3,15,2023,Manhattan,626,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,SB
36517,11,4,23,2023,Manhattan,625,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,NB
33662,10,2,9,2023,Manhattan,624,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,EB
106224,5,25,8,2023,Manhattan,624,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,WB
106224,5,24,21,2023,Manhattan,623,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,WB
136811,10,19,10,2023,Manhattan,622,POINT (995814.4517053183 215896.87205204542),F D R DRIVE,Astoria Line,Dead end,SB
34257,10,27,15,2023,Manhattan,622,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
34257,10,23,18,2023,Manhattan,622,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
36517,11,4,17,2023,Manhattan,621,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,NB
106224,5,24,20,2023,Manhattan,621,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,EB
72887,10,20,22,2023,Manhattan,620,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
71036,11,5,1,2023,Manhattan,620,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
106224,5,28,20,2023,Manhattan,620,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,EB
34257,10,26,16,2023,Manhattan,620,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
136811,10,19,19,2023,Manhattan,619,POINT (995814.4517053183 215896.87205204542),F D R DRIVE,Astoria Line,Dead end,SB
106224,5,25,20,2023,Manhattan,618,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,EB
106224,5,28,18,2023,Manhattan,617,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,EB
106224,5,28,14,2023,Manhattan,617,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,EB
106224,5,28,12,2023,Manhattan,617,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,EB
34257,10,20,14,2023,Manhattan,617,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
72887,10,24,23,2023,Manhattan,616,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
136811,10,19,23,2023,Manhattan,616,POINT (995814.4517053183 215896.87205204542),F D R DRIVE,Astoria Line,Dead end,SB
136811,10,17,21,2023,Manhattan,615,POINT (995814.4517053183 215896.87205204542),F D R DRIVE,Astoria Line,Dead end,SB
34257,10,26,14,2023,Manhattan,615,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
72887,10,29,3,2023,Manhattan,615,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
72887,10,27,22,2023,Manhattan,615,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
36517,11,4,20,2023,Manhattan,613,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,SB
72887,10,22,3,2023,Manhattan,613,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
106224,5,28,11,2023,Manhattan,613,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,WB
71036,11,6,6,2023,Manhattan,612,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
136811,10,18,21,2023,Manhattan,612,POINT (995814.4517053183 215896.87205204542),F D R DRIVE,Astoria Line,Dead end,SB
72887,10,31,22,2023,Manhattan,611,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
146631,11,2,22,2023,Manhattan,610,POINT (1002754.5374999298 235875.81836194085),MADISON AVENUE BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
146631,11,4,1,2023,Manhattan,609,POINT (1002754.5374999298 235875.81836194085),MADISON AVENUE BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
106224,5,28,13,2023,Manhattan,608,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,EB
36517,11,3,18,2023,Manhattan,608,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,SB
34257,10,18,18,2023,Manhattan,608,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
33662,10,3,8,2023,Manhattan,606,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,EB
106224,5,24,11,2023,Manhattan,605,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,WB
72887,10,27,10,2023,Manhattan,605,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
106224,5,24,10,2023,Manhattan,605,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,WB
33662,10,2,8,2023,Manhattan,604,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,EB
71036,11,5,8,2023,Manhattan,604,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,WB
106224,5,27,15,2023,Manhattan,603,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,EB
106224,5,25,21,2023,Manhattan,602,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,WB
34257,10,26,15,2023,Manhattan,600,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
34257,10,27,14,2023,Manhattan,599,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
34257,10,19,18,2023,Manhattan,598,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
34257,10,30,18,2023,Manhattan,597,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
106224,5,25,6,2023,Manhattan,596,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,EB
71036,11,5,22,2023,Manhattan,596,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
136811,10,17,19,2023,Manhattan,596,POINT (995814.4517053183 215896.87205204542),F D R DRIVE,Astoria Line,Dead end,SB
106224,5,24,6,2023,Manhattan,594,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,EB
136811,10,18,19,2023,Manhattan,592,POINT (995814.4517053183 215896.87205204542),F D R DRIVE,Astoria Line,Dead end,SB
33068,6,8,15,2023,Manhattan,592,POINT (988461.3035667035 201445.2673191571),CLINTON STREET,Stanton Street,Rivington Street,NB
36517,11,4,17,2023,Manhattan,591,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,SB
106224,5,27,13,2023,Manhattan,590,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,EB
106224,5,25,21,2023,Manhattan,590,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,EB
36517,11,2,18,2023,Manhattan,589,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,SB
72887,10,24,22,2023,Manhattan,588,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
34257,10,31,15,2023,Manhattan,588,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
33662,10,1,3,2023,Manhattan,588,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,SB
36517,11,3,14,2023,Manhattan,588,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,SB
34257,10,20,10,2023,Manhattan,587,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
71036,11,5,1,2023,Manhattan,586,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,WB
36517,11,1,19,2023,Manhattan,586,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,SB
72887,10,22,10,2023,Manhattan,584,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
34257,10,18,16,2023,Manhattan,583,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
72887,10,30,0,2023,Manhattan,583,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
33068,6,6,5,2023,Manhattan,583,POINT (988461.3035667035 201445.2673191571),CLINTON STREET,Stanton Street,Rivington Street,NB
33068,6,7,16,2023,Manhattan,582,POINT (988461.3035667035 201445.2673191571),CLINTON STREET,Stanton Street,Rivington Street,NB
36517,11,1,15,2023,Manhattan,581,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,SB
136811,10,18,16,2023,Manhattan,581,POINT (995814.4517053183 215896.87205204542),F D R DRIVE,Astoria Line,Dead end,SB
36517,11,4,21,2023,Manhattan,581,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,NB
34257,10,19,14,2023,Manhattan,580,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
106224,5,27,22,2023,Manhattan,579,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,WB
72887,10,31,10,2023,Manhattan,579,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
140031,10,17,5,2023,Manhattan,579,POINT (994514.1690128858 216427.20589959164),ED KOCH QUEENSBORO BRIDGE,Ed Koch Queensboro Bridge Exit,Dead end,WB
136811,10,17,7,2023,Manhattan,579,POINT (995814.4517053183 215896.87205204542),F D R DRIVE,Astoria Line,Dead end,SB
